Record_ID,Composition_Canonical,YS_Tensile_MPa,Test_Temperature_C,Grain_Size_um,Density_Exp_g_cm3,Density_Calc_g_cm3,Precipitate_Size_nm,Matrix_Volume_pct,Youngs_Modulus_Exp_GPa,Youngs_Modulus_Calc_GPa,Predicted_Solidus_C,Processing_Method,Phase,Alloy_Class,Equilibrium_Condition,Single_Multiphase,Test_Type,Precipitate_Info,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,I,Li,Mg,Mn,Mo,Nb,Nd,Ni,O,Pd,Re,Ru,S,Sc,Si,Sn,T,Ta,Ti,V,W,Y,Zn,Zr,MI_n_elements,MI_max_fraction,MI_min_nonzero_fraction,MI_top2_fraction,MI_top3_fraction,MI_fraction_std,MI_fraction_range,MI_config_entropy_R,MI_weighted_atomic_mass,MI_weighted_electronegativity,MI_weighted_atomic_radius,MI_weighted_VEC,MI_radius_std,MI_en_std,MI_mass_std,MI_atomic_size_mismatch,MI_pair_fraction_product_sum,MI_pair_electronegativity_interaction,MI_pair_radius_interaction,ACF_atomic_mass_mean,ACF_atomic_mass_var,ACF_atomic_mass_std,ACF_atomic_mass_skew,ACF_atomic_mass_kurtosis,ACF_atomic_mass_min,ACF_atomic_mass_max,ACF_atomic_mass_range,ACF_atomic_mass_q25,ACF_atomic_mass_q50,ACF_atomic_mass_q75,ACF_atomic_radius_mean,ACF_atomic_radius_var,ACF_atomic_radius_std,ACF_atomic_radius_skew,ACF_atomic_radius_kurtosis,ACF_atomic_radius_min,ACF_atomic_radius_max,ACF_atomic_radius_range,ACF_atomic_radius_q25,ACF_atomic_radius_q50,ACF_atomic_radius_q75,ACF_electronegativity_mean,ACF_electronegativity_var,ACF_electronegativity_std,ACF_electronegativity_skew,ACF_electronegativity_kurtosis,ACF_electronegativity_min,ACF_electronegativity_max,ACF_electronegativity_range,ACF_electronegativity_q25,ACF_electronegativity_q50,ACF_electronegativity_q75,ACF_VEC_mean,ACF_VEC_var,ACF_VEC_std,ACF_VEC_skew,ACF_VEC_kurtosis,ACF_VEC_min,ACF_VEC_max,ACF_VEC_range,ACF_VEC_q25,ACF_VEC_q50,ACF_VEC_q75,ACF_dominant_fraction,ACF_second_fraction,ACF_top2_fraction,ACF_top3_fraction,ACF_atomic_mass_above_mean_fraction,ACF_atomic_mass_below_mean_fraction,ACF_atomic_radius_above_mean_fraction,ACF_atomic_radius_below_mean_fraction,ACF_electronegativity_above_mean_fraction,ACF_electronegativity_below_mean_fraction,ACF_VEC_above_mean_fraction,ACF_VEC_below_mean_fraction,ACF_config_entropy_normalized,ACF_entropy_weighted_atomic_mass,ACF_entropy_weighted_atomic_radius,ACF_entropy_weighted_electronegativity,ACF_entropy_weighted_VEC,ACF_refractory_fraction,ACF_transition_fraction,ACF_early_transition_fraction,ACF_late_transition_fraction,ACF_heavy_element_fraction,ACF_light_element_fraction,ACF_large_radius_fraction,ACF_small_radius_fraction,ACF_high_EN_fraction,ACF_low_EN_fraction,ACF_fraction_squared_sum,ACF_fraction_cubed_sum,ACF_fraction_fourth_sum,ACF_effective_component_number,ACF_entropy_x_radius_std,ACF_entropy_x_EN_std,ACF_entropy_x_mass_std,ACF_refractory_x_radius_std,ACF_transition_x_EN_std
R01438,Mo:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,685.0,400.0,,,10.0,,,,179.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,104.41775,1.7,144.5,5.0,3.2015621187164243,0.2679552201394853,48.1120818213835,2.215613922987145,0.375,0.1275,1.5,104.41782500000001,2314.7662883618746,48.11201812813379,0.5954207579276259,-0.921266827962349,47.867,180.9479,133.0809,47.867,92.9064,95.95,144.5,10.25,3.2015621187164243,-1.097025449363867,-0.7055324211778702,139.0,147.0,8.0,139.0,146.0,146.0,1.7,0.07180000000000002,0.26795522013948525,1.0946409742587284,-0.714465281926735,1.5,2.16,0.6600000000000001,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,249.17166699790357,344.8195351818242,4.0567004139038145,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,4.438307511951629,0.3714648107120073,66.69741943312982,3.2015621187164243,0.26795522013948525
R01439,Mo:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,593.0,600.0,,,10.0,,,,179.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,104.41775,1.7,144.5,5.0,3.2015621187164243,0.2679552201394853,48.1120818213835,2.215613922987145,0.375,0.1275,1.5,104.41782500000001,2314.7662883618746,48.11201812813379,0.5954207579276259,-0.921266827962349,47.867,180.9479,133.0809,47.867,92.9064,95.95,144.5,10.25,3.2015621187164243,-1.097025449363867,-0.7055324211778702,139.0,147.0,8.0,139.0,146.0,146.0,1.7,0.07180000000000002,0.26795522013948525,1.0946409742587284,-0.714465281926735,1.5,2.16,0.6600000000000001,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,249.17166699790357,344.8195351818242,4.0567004139038145,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,4.438307511951629,0.3714648107120073,66.69741943312982,3.2015621187164243,0.26795522013948525
R01440,Mo:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,564.0,800.0,,,10.0,,,,179.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,104.41775,1.7,144.5,5.0,3.2015621187164243,0.2679552201394853,48.1120818213835,2.215613922987145,0.375,0.1275,1.5,104.41782500000001,2314.7662883618746,48.11201812813379,0.5954207579276259,-0.921266827962349,47.867,180.9479,133.0809,47.867,92.9064,95.95,144.5,10.25,3.2015621187164243,-1.097025449363867,-0.7055324211778702,139.0,147.0,8.0,139.0,146.0,146.0,1.7,0.07180000000000002,0.26795522013948525,1.0946409742587284,-0.714465281926735,1.5,2.16,0.6600000000000001,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,249.17166699790357,344.8195351818242,4.0567004139038145,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,4.438307511951629,0.3714648107120073,66.69741943312982,3.2015621187164243,0.26795522013948525
R01441,Mo:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,539.0,1000.0,,,10.0,,,,179.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,104.41775,1.7,144.5,5.0,3.2015621187164243,0.2679552201394853,48.1120818213835,2.215613922987145,0.375,0.1275,1.5,104.41782500000001,2314.7662883618746,48.11201812813379,0.5954207579276259,-0.921266827962349,47.867,180.9479,133.0809,47.867,92.9064,95.95,144.5,10.25,3.2015621187164243,-1.097025449363867,-0.7055324211778702,139.0,147.0,8.0,139.0,146.0,146.0,1.7,0.07180000000000002,0.26795522013948525,1.0946409742587284,-0.714465281926735,1.5,2.16,0.6600000000000001,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.25,0.75,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,249.17166699790357,344.8195351818242,4.0567004139038145,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,4.438307511951629,0.3714648107120073,66.69741943312982,3.2015621187164243,0.26795522013948525
R01442,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,1054.0,20.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01443,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,968.0,100.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01444,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,869.0,200.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01445,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,754.0,300.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01446,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,627.0,400.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01447,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,596.0,600.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01448,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,564.0,800.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01449,Nb:25.0000;Ta:25.0000;Ti:25.0000;W:25.0000,459.0,1000.0,,,12.1,,,,198.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,25.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,126.39025,1.75,144.5,5.0,3.2015621187164243,0.3539774004085571,58.232545987510285,2.215613922987145,0.375,0.1649999999999999,1.5,126.39032500000002,3391.019987486875,58.23246506448851,-0.21485361289109992,-1.7166662899468474,47.867,183.84,135.973,47.867,92.9064,180.9479,144.0,16.5,4.06201920231798,-1.11901355435757,-0.6914600550964192,137.0,147.0,10.0,137.0,146.0,146.0,1.75,0.12529999999999997,0.35397740040855713,1.120095314886546,-0.6940304163861497,1.5,2.36,0.8599999999999999,1.5,1.54,1.6,5.0,0.5,0.7071067811865476,0.0,-1.0000000000000004,4.0,6.0,2.0,4.0,5.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.75,0.25,0.25,0.75,0.25,0.25,0.3899180437875726,301.6045198476104,343.6263880012643,4.176015131959809,11.931471805599454,1.0,1.0,1.0,0.0,0.75,0.25,0.75,0.0,0.25,0.75,0.25,0.0625,0.015625,4.0,5.6311543149341325,0.4907168741502604,80.72733795301144,4.06201920231798,0.35397740040855713
R01450,Hf:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,860.0,20.0,,,10.9,,,,119.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,125.05275000000002,1.485,149.5,4.5,5.5,0.112583302491977,56.94486851058223,3.678929765886285,0.375,0.05875,2.5,125.05282500000001,3242.7088256118755,56.94478751924425,-0.2245316181505763,-1.7048088673671455,47.867,180.9479,133.0809,47.867,92.9064,178.49,149.5,30.25,5.5,1.1359879789631855,-0.6820572365275597,146.0,159.0,13.0,146.0,146.0,147.0,1.485,0.012675000000000002,0.11258330249197704,-0.8130731601605388,-0.8907484565199622,1.3,1.6,0.30000000000000004,1.3,1.5,1.54,4.5,0.25,0.5,0.0,-2.0,4.0,5.0,1.0,4.0,4.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.3899180437875726,298.41285113961254,356.7510069874237,3.5436471262630382,10.738324625039509,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.0,1.0,0.25,0.0625,0.015625,4.0,7.6246189861593985,0.1560735974008827,78.94223783309863,5.5,0.11258330249197704
R01451,Hf:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,834.0,20.0,,,10.9,,,,119.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,125.05275000000002,1.485,149.5,4.5,5.5,0.112583302491977,56.94486851058223,3.678929765886285,0.375,0.05875,2.5,125.05282500000001,3242.7088256118755,56.94478751924425,-0.2245316181505763,-1.7048088673671455,47.867,180.9479,133.0809,47.867,92.9064,178.49,149.5,30.25,5.5,1.1359879789631855,-0.6820572365275597,146.0,159.0,13.0,146.0,146.0,147.0,1.485,0.012675000000000002,0.11258330249197704,-0.8130731601605388,-0.8907484565199622,1.3,1.6,0.30000000000000004,1.3,1.5,1.54,4.5,0.25,0.5,0.0,-2.0,4.0,5.0,1.0,4.0,4.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.3899180437875726,298.41285113961254,356.7510069874237,3.5436471262630382,10.738324625039509,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.0,1.0,0.25,0.0625,0.015625,4.0,7.6246189861593985,0.1560735974008827,78.94223783309863,5.5,0.11258330249197704
R01452,Hf:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,610.0,200.0,,,10.9,,,,119.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,125.05275000000002,1.485,149.5,4.5,5.5,0.112583302491977,56.94486851058223,3.678929765886285,0.375,0.05875,2.5,125.05282500000001,3242.7088256118755,56.94478751924425,-0.2245316181505763,-1.7048088673671455,47.867,180.9479,133.0809,47.867,92.9064,178.49,149.5,30.25,5.5,1.1359879789631855,-0.6820572365275597,146.0,159.0,13.0,146.0,146.0,147.0,1.485,0.012675000000000002,0.11258330249197704,-0.8130731601605388,-0.8907484565199622,1.3,1.6,0.30000000000000004,1.3,1.5,1.54,4.5,0.25,0.5,0.0,-2.0,4.0,5.0,1.0,4.0,4.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.3899180437875726,298.41285113961254,356.7510069874237,3.5436471262630382,10.738324625039509,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.0,1.0,0.25,0.0625,0.015625,4.0,7.6246189861593985,0.1560735974008827,78.94223783309863,5.5,0.11258330249197704
R01453,Hf:25.0000;Nb:25.0000;Ta:25.0000;Ti:25.0000,473.0,600.0,,,10.9,,,,119.0,,ANNEAL,BCC,MPEA,,,C,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,4,0.25,0.25,0.5,0.75,0.0807007127726689,0.0,1.386294361976452,125.05275000000002,1.485,149.5,4.5,5.5,0.112583302491977,56.94486851058223,3.678929765886285,0.375,0.05875,2.5,125.05282500000001,3242.7088256118755,56.94478751924425,-0.2245316181505763,-1.7048088673671455,47.867,180.9479,133.0809,47.867,92.9064,178.49,149.5,30.25,5.5,1.1359879789631855,-0.6820572365275597,146.0,159.0,13.0,146.0,146.0,147.0,1.485,0.012675000000000002,0.11258330249197704,-0.8130731601605388,-0.8907484565199622,1.3,1.6,0.30000000000000004,1.3,1.5,1.54,4.5,0.25,0.5,0.0,-2.0,4.0,5.0,1.0,4.0,4.0,5.0,0.25,0.25,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.3899180437875726,298.41285113961254,356.7510069874237,3.5436471262630382,10.738324625039509,1.0,1.0,1.0,0.0,0.75,0.25,1.0,0.0,0.0,1.0,0.25,0.0625,0.015625,4.0,7.6246189861593985,0.1560735974008827,78.94223783309863,5.5,0.11258330249197704
