candidate_id,Novelty_35D_Percentile,Novelty_35D_Score,Discovery_35D_Rank,Discovery_35D_Score
CAND_03263,55.46,0.3853800031609775,1061,0.49252425009537015
CAND_03519,38.72,0.334437173870641,1062,0.49247973082703306
CAND_04131,48.04,0.36326262896187655,1063,0.49234908585789666
CAND_03462,89.82,0.5424046779272068,1064,0.49217756975030935
CAND_04395,85.5,0.5111925625646416,1065,0.492176005213877
CAND_00089,33.800000000000004,0.3207188329057239,1066,0.492151901465522
CAND_01190,95.82000000000001,0.6184562057320744,1067,0.49196859714247554
CAND_02150,73.28,0.44923740231895576,1068,0.4919121513462776
CAND_01275,34.160000000000004,0.3218396700901176,1069,0.49188217956152935
CAND_03179,38.6,0.33416349234760356,1070,0.4918757204081369
CAND_00212,60.8,0.40273480360588226,1071,0.4918501166080746
CAND_02744,83.38,0.4993465543289776,1072,0.4918463908637257
CAND_03498,50.36000000000001,0.3704304672859438,1073,0.49174207666369407
CAND_00385,34.32,0.3223174747377565,1074,0.49163948985247974
CAND_00854,19.040000000000003,0.26633735554858773,1075,0.4916344427844614
CAND_03637,27.279999999999998,0.29901103409270924,1076,0.4916236899218364
CAND_00624,38.0,0.33222395038600777,1077,0.49124232899710374
CAND_04107,34.78,0.3234193986470723,1078,0.4912181344943562
CAND_04586,51.339999999999996,0.3733054799372621,1079,0.4912178030506413
CAND_02854,62.78,0.41038331661496796,1080,0.49116316605676913
CAND_00547,73.06,0.44857796413296364,1081,0.4911499914620011
CAND_00113,35.68,0.32597986594018113,1082,0.4911096267229173
CAND_03174,26.56,0.2968282569601279,1083,0.4910995284866674
CAND_01688,48.1,0.3634261858292331,1084,0.49105178304707303
CAND_02484,98.3,0.6849538984091581,1085,0.49100279840083155
CAND_04347,57.620000000000005,0.3927791062991673,1086,0.4908978517472648
CAND_02105,30.7,0.31044441927373684,1087,0.49081404550273755
CAND_04319,63.1,0.41115914954119737,1088,0.49077008616966045
CAND_01067,81.84,0.4894903410238157,1089,0.49076296364908706
CAND_02790,32.58,0.31576171282802307,1090,0.49059147016411087
CAND_02198,33.660000000000004,0.3201967043262739,1091,0.49050607944826197
CAND_04381,99.1,0.7226534458172245,1092,0.490485682467899
CAND_03244,30.759999999999998,0.31078881833705274,1093,0.4903143972280537
CAND_04651,97.89999999999999,0.6683302954730651,1094,0.4902931563647616
CAND_00178,56.14,0.3876328789627086,1095,0.4902786891022264
CAND_01870,63.0,0.41094592880384906,1096,0.49020577818826794
CAND_01308,70.98,0.43939721045689345,1097,0.4901980852154039
CAND_01161,21.08,0.274162221658657,1098,0.49013849279384947
CAND_04239,85.82,0.5133524958142953,1099,0.49012463351345503
CAND_00905,30.919999999999998,0.3113161718135497,1100,0.49009865617738535
CAND_01953,89.75999999999999,0.5421325860667264,1101,0.4900981899498237
CAND_03221,95.19999999999999,0.6068625023272353,1102,0.4900793690079466
CAND_00107,43.919999999999995,0.3497670604293609,1103,0.4900761360389097
CAND_04869,66.46,0.422037809398569,1104,0.49006909761139483
CAND_01710,18.6,0.2624589335644127,1105,0.49003062451106716
CAND_04075,11.959999999999999,0.2292905929211032,1106,0.48994444459835657
CAND_03382,70.86,0.4392232538318785,1107,0.48977805185047
CAND_03622,99.44,0.7597650394002224,1108,0.4895781949401369
CAND_03211,11.459999999999999,0.2268640666190497,1109,0.48933965623682646
CAND_03976,13.38,0.23754516521519642,1110,0.48933433621871125
CAND_02671,70.66,0.43819978431741335,1111,0.4893190773315692
CAND_01169,89.42,0.5389260566549022,1112,0.48930313211545284
CAND_02312,41.120000000000005,0.34152121852246076,1113,0.48926715770044144
CAND_01926,41.54,0.3426929147538369,1114,0.4892455374798248
CAND_04813,33.86,0.3209269900830046,1115,0.48923578768159026
CAND_01219,81.98,0.4899346469109803,1116,0.4890515593350331
CAND_02114,61.31999999999999,0.40420514706394456,1117,0.48900729148736133
CAND_04434,67.10000000000001,0.42424624557034774,1118,0.4889925608923159
CAND_02474,89.08,0.5346713358379583,1119,0.4889462953675869
CAND_04903,93.60000000000001,0.5811425760586374,1120,0.4889407797316245
CAND_02029,38.7,0.33439384013430434,1121,0.4889286607364903
CAND_01879,85.46000000000001,0.5107333288029139,1122,0.4889244443463558
CAND_00321,66.34,0.421801955071513,1123,0.4889224764039577
CAND_03447,62.339999999999996,0.40812309741495845,1124,0.48887416969635444
CAND_03687,96.52,0.6320768155628356,1125,0.4887069865335601
CAND_03642,78.4,0.4730134323135564,1126,0.48865048904800323
CAND_00824,30.740000000000002,0.3104588757960287,1127,0.4885959280428848
CAND_01868,23.799999999999997,0.2852040012621674,1128,0.488447073538102
CAND_01344,99.46000000000001,0.761405051320992,1129,0.4883237019158292
CAND_01901,31.04,0.3116421502900836,1130,0.48823881961150134
CAND_02471,8.66,0.20845355920902295,1131,0.48818370835626507
CAND_03242,77.12,0.46657059511773086,1132,0.4881239151463508
CAND_01598,39.660000000000004,0.3373218295910179,1133,0.488070016190393
CAND_03346,46.54,0.35858820193660157,1134,0.48800459960810616
CAND_03229,42.46,0.345443378906954,1135,0.4880009681293883
CAND_02802,19.66,0.2691727441441662,1136,0.4879666957584521
CAND_02154,68.08,0.4277424187522973,1137,0.48795260007002994
CAND_01405,64.75999999999999,0.41706168777124164,1138,0.4877974633252409
CAND_01450,53.92,0.3811915933889208,1139,0.48779210310117127
CAND_00567,21.58,0.27631185183694645,1140,0.48777207883016194
CAND_04073,76.2,0.4632125810332569,1141,0.4876669062312634
CAND_03175,32.54,0.31563240069646537,1142,0.4874829767951614
CAND_03125,26.44,0.29622773959726784,1143,0.4871929264202044
CAND_00086,67.12,0.4242471241185369,1144,0.4871213463903447
CAND_02676,71.34,0.4405619447400134,1145,0.4870845758162658
CAND_04871,47.18,0.3603053844429334,1146,0.4870275362203226
CAND_04476,95.34,0.6094550526477612,1147,0.48686811228751625
CAND_00104,53.14,0.37933065578337394,1148,0.48684680083421517
CAND_02273,31.6,0.3131852071890526,1149,0.4867808955075266
CAND_02687,66.12,0.42118267353937705,1150,0.4867459967735803
CAND_02887,56.279999999999994,0.38790597311882485,1151,0.4866696602178032
CAND_01919,77.7,0.4687828444729138,1152,0.4866319829662943
CAND_01543,55.64,0.3861321516544214,1153,0.48661152698167065
CAND_01231,41.620000000000005,0.34300336935108894,1154,0.486587576657068
CAND_03547,89.16,0.5355784701123419,1155,0.4865789276701264
CAND_00751,78.44,0.47331970003442386,1156,0.4865298367566492
CAND_03813,78.34,0.47272836611657176,1157,0.4864691304497781
CAND_04697,83.06,0.4960919596576706,1158,0.4864365770314002
CAND_04496,80.86,0.484791411832614,1159,0.48635224509354547
CAND_04954,97.1,0.6493233101493697,1160,0.4859819964519689
CAND_04702,35.120000000000005,0.32433559751124,1161,0.4859250893841499
CAND_04408,14.96,0.2449958510693136,1162,0.48572212663437847
CAND_04041,77.82,0.4698057630126752,1163,0.4856743362216064
CAND_01707,36.36,0.3277967663757161,1164,0.4856557406378753
CAND_00290,99.22,0.7345697823971751,1165,0.48563897124890215
CAND_02571,49.120000000000005,0.36615641907622537,1166,0.4856354088473539
CAND_01541,63.019999999999996,0.4109553174579495,1167,0.4856306222372964
CAND_04057,69.66,0.4341431264706852,1168,0.4855108122042102
CAND_03640,22.56,0.28096725409056894,1169,0.48550195365701165
CAND_04372,84.64,0.5063879496093803,1170,0.4854918639921563
CAND_01954,92.66,0.5711548945457655,1171,0.4854710334839132
CAND_03374,59.98,0.40034307522884266,1172,0.48544450913616216
CAND_01232,21.26,0.27536076485046634,1173,0.4853760709418716
CAND_03394,48.16,0.3636451078496408,1174,0.48537195829013646
CAND_00551,17.64,0.25870848038252586,1175,0.485368120394264
CAND_00784,99.74,0.8129945796261525,1176,0.4853542094966806
CAND_02475,41.86,0.3438886287926888,1177,0.4853416568681524
CAND_01811,87.42,0.5239495398282757,1178,0.4853228773154025
CAND_04646,16.64,0.2545354377473894,1179,0.4852921801094939
CAND_04242,97.58,0.6584987463431532,1180,0.4852130020083926
CAND_04399,38.46,0.33356802380021294,1181,0.48510757186417897
CAND_04883,88.1,0.5284990403341703,1182,0.48508601839258875
CAND_04918,49.74,0.36800945914235184,1183,0.48504559934984914
CAND_03606,42.38,0.34534138897032746,1184,0.4850018385360406
CAND_02665,99.24,0.7356308223385577,1185,0.48487857711041255
CAND_01428,37.059999999999995,0.3294731137456106,1186,0.48477562620888254
CAND_03567,12.4,0.23276677002749865,1187,0.48460590379291607
CAND_01319,86.58,0.5191004454609202,1188,0.48450337578331193
CAND_00609,63.78,0.41345000958958855,1189,0.48446551589111314
CAND_01981,9.26,0.21341306232948887,1190,0.4844137692790407
CAND_01030,60.72,0.4024018223410696,1191,0.4843912081642588
CAND_00090,58.879999999999995,0.39697626975951283,1192,0.48437872212520217
CAND_04340,32.28,0.31462741328456273,1193,0.484215587387664
CAND_04148,14.2,0.24228853882200896,1194,0.4841270106797073
CAND_04895,8.200000000000001,0.20527815653181447,1195,0.4841013126172407
CAND_00974,66.52,0.4223107242590349,1196,0.4840346540831187
CAND_01699,88.0,0.5278394805497518,1197,0.4838713808272082
CAND_02911,20.9,0.27353579308617704,1198,0.4837527503434101
CAND_01396,22.259999999999998,0.2798306672055107,1199,0.48372534697919933
CAND_02903,89.53999999999999,0.5407529564344287,1200,0.48370178572873807
CAND_03983,20.560000000000002,0.27275110775611433,1201,0.48369354862047265
CAND_00951,54.42,0.383224365214744,1202,0.48355642240145125
CAND_01517,23.9,0.2860032377178856,1203,0.48349697723462604
CAND_03108,36.7,0.3286759151489521,1204,0.4834170540460257
CAND_04778,21.12,0.274355020655533,1205,0.4834063998530239
CAND_01744,37.96,0.3321286330045305,1206,0.4830815595935435
CAND_04630,55.36,0.38523105021466525,1207,0.48302584649079516
CAND_00777,62.46000000000001,0.4088181978425188,1208,0.48285325628539555
CAND_00110,81.58,0.488096303440603,1209,0.48278100157665416
CAND_04497,25.22,0.29122693863455895,1210,0.48274438405897835
CAND_02340,54.32,0.38270891948235597,1211,0.4826250271362106
CAND_00339,68.28,0.428240725419362,1212,0.48255037873048096
CAND_02160,58.220000000000006,0.3945150385749385,1213,0.48244727836869195
CAND_01818,81.28,0.4872620223259121,1214,0.4824027528082817
CAND_00302,22.64,0.2813250871349808,1215,0.4823048481697327
CAND_04361,6.2,0.18471591580872093,1216,0.4821539023538348
CAND_02230,45.5,0.3542217827390892,1217,0.4820833824581647
CAND_00715,89.44,0.5389711121523594,1218,0.48199369001835135
CAND_04492,74.42,0.4553560034574813,1219,0.4819722279652655
CAND_03088,57.199999999999996,0.39113333488989094,1220,0.4819456913899466
CAND_00765,31.580000000000002,0.3130841107693552,1221,0.4819456233305418
CAND_04333,95.32000000000001,0.6092638063326121,1222,0.48178657964632465
CAND_04326,36.34,0.32773086667739404,1223,0.48178407222245123
CAND_00109,91.53999999999999,0.5592266893861801,1224,0.4817338383582763
CAND_01402,45.04,0.35326807284119854,1225,0.481650372679866
CAND_02451,20.3,0.2720457405672148,1226,0.48161384857469863
CAND_02746,83.04,0.49606629972862715,1227,0.48159226238209596
CAND_03225,95.06,0.6040211966312526,1228,0.4815305221151319
CAND_02721,87.7,0.525940518339208,1229,0.48145700268783864
CAND_01972,78.46,0.4734003873996245,1230,0.48136616861397613
CAND_02438,17.02,0.25656866913251847,1231,0.48123250795302175
CAND_03691,4.4799999999999995,0.1628114624105901,1232,0.4811874296350135
CAND_04475,97.68,0.6612717982847761,1233,0.48115872540986526
CAND_00054,4.9399999999999995,0.16942882354012692,1234,0.4811110549829202
CAND_04236,79.78,0.4796322471901385,1235,0.48096000165758535
CAND_02738,46.239999999999995,0.3571104794792825,1236,0.48087722703248564
CAND_02112,23.880000000000003,0.28594119604977497,1237,0.48081792571262405
CAND_00597,62.08,0.4072933163110507,1238,0.48072159169422357
CAND_00753,10.040000000000001,0.2185407168512697,1239,0.4806242797971996
CAND_02100,53.879999999999995,0.38114346877559097,1240,0.4805389834290613
CAND_00388,62.9,0.4106686596031991,1241,0.4805044709792208
CAND_00625,40.5,0.3396427609611467,1242,0.48043567903753515
CAND_01528,54.02,0.38150179694627306,1243,0.4801359490854482
CAND_01436,98.06,0.6758295654034258,1244,0.480063358821356
CAND_00930,51.839999999999996,0.37441039231367584,1245,0.4799395821349264
CAND_04690,2.6599999999999997,0.13592066722990623,1246,0.47991502443031414
CAND_02435,7.8,0.20213374433051476,1247,0.4798110937704255
CAND_00123,82.3,0.4924637334436933,1248,0.4796808987863602
CAND_02899,45.96,0.35604525368403317,1249,0.4796435993612117
CAND_00819,17.48,0.258131524290806,1250,0.4796396362524661
CAND_00620,36.96,0.3293531554450394,1251,0.47961180011365445
CAND_02429,84.86,0.5073402771394219,1252,0.479492750656184
CAND_02084,27.22,0.29882552155266595,1253,0.4793975839554468
CAND_00157,66.88,0.42339259602722185,1254,0.47928567786569226
CAND_01477,73.4,0.44995768799694497,1255,0.4791675553708745
CAND_04374,38.22,0.3329303108456387,1256,0.4790986188055296
CAND_03556,86.53999999999999,0.5190163154901751,1257,0.4790967764004338
CAND_02861,82.94,0.49541556759486177,1258,0.4790567372924872
CAND_00663,5.800000000000001,0.1802248945424616,1259,0.47901701848401934
CAND_00260,81.38,0.4874994280797153,1260,0.47897827962377854
CAND_00907,64.44,0.4159967401624388,1261,0.4788477409568135
CAND_00447,74.1,0.4534941408401278,1262,0.4787621641002079
CAND_01768,64.36,0.4154383565864395,1263,0.478633223006788
CAND_01691,2.98,0.14229050377109886,1264,0.478601426065359
CAND_00194,98.16,0.6804049145102585,1265,0.47838030373543183
CAND_00619,26.240000000000002,0.2955073652511078,1266,0.47837033759739067
CAND_01584,75.66000000000001,0.4609721054026331,1267,0.47825697593212685
CAND_01643,3.7199999999999998,0.1534941017842459,1268,0.47815883458084024
CAND_03966,20.380000000000003,0.27251566696688484,1269,0.47811069070938755
CAND_03600,75.58,0.46064952795980174,1270,0.47810659820286033
CAND_00231,24.82,0.2897096593464442,1271,0.4779433465059644
CAND_00382,23.62,0.2847722516329947,1272,0.47789581718516866
CAND_04040,96.04,0.6220431590881781,1273,0.47786596596428815
CAND_03646,75.92,0.4623023080493482,1274,0.477813339510994
CAND_02978,14.78,0.24413824884206245,1275,0.477797189416877
CAND_01257,33.58,0.31970769887223327,1276,0.4776562940963152
CAND_03771,51.44,0.37360530824304616,1277,0.4776405339904628
CAND_01789,56.42,0.3884603019978476,1278,0.4776135795613806
CAND_03198,3.62,0.152356548262274,1279,0.4776030642418317
CAND_00797,61.739999999999995,0.4058622658138006,1280,0.4775893438249084
CAND_01305,1.54,0.10723303836494567,1281,0.4774375373320128
CAND_02688,92.47999999999999,0.5686849487814327,1282,0.4774253730005354
CAND_04833,76.72,0.46497748931329536,1283,0.4773633392367035
CAND_01316,19.259999999999998,0.2674653650086996,1284,0.4773541077671008
CAND_01055,26.22,0.29549380554056565,1285,0.4772716966825892
CAND_02179,61.339999999999996,0.40420907112598736,1286,0.47723043797233916
CAND_01731,36.94,0.3292954595983318,1287,0.4772278922788707
CAND_01694,1.96,0.11886218811569682,1288,0.4772273162862984
CAND_04456,69.08,0.4312793582787881,1289,0.47721214614815116
CAND_03915,89.28,0.537569420972659,1290,0.4771032171990405
CAND_02952,45.68,0.35474316066701317,1291,0.4770633378808881
CAND_04276,57.099999999999994,0.39084509063658296,1292,0.47702244867702964
CAND_00726,82.74000000000001,0.4944174730060249,1293,0.4769969048329365
CAND_01129,81.76,0.48889731857090896,1294,0.47698425960390844
CAND_00631,53.5,0.3804407230369171,1295,0.4769504174742766
CAND_02327,38.58,0.33408188147523393,1296,0.4768659519027609
CAND_00155,12.1,0.2308730957119104,1297,0.4767948699339087
CAND_00301,72.2,0.4446362043565893,1298,0.47665820650037233
CAND_02764,48.5,0.364371533921429,1299,0.47662997631215115
CAND_01815,0.22,0.03225152868661289,1300,0.47653492141710824
CAND_03619,42.78,0.346245785002578,1301,0.4764024869867379
CAND_02047,61.96,0.4065945182496404,1302,0.47639992763780015
CAND_04045,98.98,0.7102172943755896,1303,0.4763475981079309
CAND_04321,8.459999999999999,0.20695971377128675,1304,0.47618747102000614
CAND_00245,19.86,0.2698639234312062,1305,0.47617688628116445
CAND_00807,48.32,0.36390048770711275,1306,0.47613629427586623
CAND_00162,55.26,0.3849818642120209,1307,0.4760765311248235
CAND_00664,95.64,0.6144583941094847,1308,0.4760683013849194
CAND_03137,77.9,0.4701597636161841,1309,0.47602565594329405
CAND_04068,63.72,0.41326235432703873,1310,0.4758915272163482
CAND_04566,7.02,0.1942274738438774,1311,0.47575484692592346
CAND_01464,63.22,0.41156302656202365,1312,0.4757537869661643
CAND_03273,64.0,0.41416036770387976,1313,0.47558832103988297
CAND_03423,56.06,0.3873219723301374,1314,0.4755701375956856
CAND_04855,26.0,0.29491786641243223,1315,0.47551237303397687
CAND_03106,71.8,0.4435359275598181,1316,0.4754788168511361
CAND_00696,55.22,0.3849065712867328,1317,0.4754712391415356
CAND_03275,69.56,0.43363451295129973,1318,0.4754711510912105
CAND_04885,98.08,0.6762321585928701,1319,0.4754427988452255
CAND_02276,26.5,0.29647353279800476,1320,0.47541970524146837
CAND_01335,72.86,0.4475176896581743,1321,0.4753730108497208
CAND_01105,13.04,0.23626371301682564,1322,0.4751452654476105
CAND_02028,33.48,0.31951080279271443,1323,0.4751278141462304
CAND_02819,27.68,0.3007706126855124,1324,0.4750818223032322
CAND_04714,98.64,0.6966481046307981,1325,0.4750079963410012
CAND_01064,97.86,0.6669386023842476,1326,0.47491373925338387
CAND_03203,23.36,0.28374804843398327,1327,0.474854780545098
CAND_03451,35.52,0.3254704916712564,1328,0.47479967201923245
CAND_04939,97.8,0.6644172337244866,1329,0.4747441368008448
CAND_01114,55.60000000000001,0.3860956933004852,1330,0.4746532129635951
CAND_00970,25.919999999999998,0.29472609571804087,1331,0.4746307356004747
CAND_01311,61.8,0.4060223043131637,1332,0.47461042981386137
CAND_03206,39.519999999999996,0.3369652945732381,1333,0.4745958389776841
CAND_02691,83.39999999999999,0.4993840441767085,1334,0.47458880716902674
CAND_01501,63.13999999999999,0.4112752666025566,1335,0.4745771736444244
CAND_00900,0.54,0.074122386605968,1336,0.4744658602066511
CAND_04029,59.46,0.3989446611932082,1337,0.4744109572088736
CAND_00196,39.04,0.3353217542236632,1338,0.4744106440705216
CAND_02296,8.9,0.20995251401694434,1339,0.4743592771057667
CAND_00647,99.36,0.7480713530732191,1340,0.4743244575011988
CAND_02715,99.78,0.8378195614985579,1341,0.47431033627037855
CAND_04553,50.080000000000005,0.36946364338493515,1342,0.4741873428013247
CAND_01206,51.64,0.37395491371677864,1343,0.4741557477660554
CAND_02569,81.92,0.48986880415230866,1344,0.474140263764701
CAND_04248,32.940000000000005,0.3168144249308246,1345,0.4740665814484673
CAND_02256,69.94,0.43521887576186163,1346,0.4739896360291981
CAND_04439,59.06,0.3975659742670971,1347,0.4738966152339136
CAND_03038,81.82000000000001,0.4894330177697281,1348,0.47378199775245217
CAND_00452,80.88,0.4849219133496591,1349,0.4737815724753246
CAND_03433,54.98,0.38457889523822386,1350,0.47374013164869994
CAND_00823,25.28,0.29154481021850903,1351,0.4736893742486368
CAND_01271,49.16,0.3662745694889756,1352,0.4735661351109829
CAND_02376,50.0,0.36921365524407,1353,0.4734742046888556
CAND_01942,51.459999999999994,0.3736510485424746,1354,0.47345774096901566
CAND_02231,50.580000000000005,0.3711515687033084,1355,0.47332401800673096
CAND_03363,83.22,0.49802520547596113,1356,0.473317117630835
CAND_04021,28.46,0.3036465455509651,1357,0.4732405337241078
CAND_03862,25.52,0.2927251768106166,1358,0.4732236236598828
CAND_01535,9.78,0.21707384444249186,1359,0.4732160265697629
CAND_03132,77.22,0.4667503407022167,1360,0.47314781088297714
CAND_01397,53.72,0.38071815656988195,1361,0.47311394504672
CAND_00018,94.78,0.5996646987562554,1362,0.4730464054511146
CAND_01846,57.46,0.39230405963356413,1363,0.4728961547397805
CAND_01199,91.24,0.5560586162082793,1364,0.4728631702536264
CAND_02758,37.519999999999996,0.3306587181656175,1365,0.47286308595964516
CAND_03102,51.88,0.37466409177378107,1366,0.47277265509872846
CAND_02718,77.38000000000001,0.46738928678961367,1367,0.47264241872190804
CAND_01905,40.92,0.3409761482935097,1368,0.47258685201791334
CAND_02214,52.14,0.3754887290155359,1369,0.4723285844075026
CAND_04631,72.48,0.44615396791503487,1370,0.47227656234008497
CAND_01612,10.22,0.21955725330088002,1371,0.4721721955207943
CAND_02313,88.84,0.5331007355141567,1372,0.47215008192731867
CAND_01715,46.160000000000004,0.3567198846848742,1373,0.4721224442540892
CAND_03573,36.199999999999996,0.32712385690955126,1374,0.47199257523342386
CAND_02161,29.86,0.3075060645447084,1375,0.471900731756793
CAND_03007,61.86000000000001,0.4063638105263611,1376,0.47164844202323963
CAND_02491,58.96,0.3972775881731255,1377,0.4716189358533385
CAND_04868,76.02,0.4626456288887306,1378,0.4715230869721758
CAND_03365,88.74,0.5329195316236173,1379,0.47141195844488604
CAND_00106,29.18,0.30550493194622824,1380,0.47138896620581816
CAND_00716,43.74,0.3491750015286372,1381,0.47134292754491003
CAND_02527,6.92,0.19258214976983742,1382,0.47122905099213164
CAND_01317,52.76,0.37805686567170105,1383,0.47119601045623877
CAND_04055,39.32,0.33630535050312965,1384,0.47103888712920183
CAND_00039,98.44000000000001,0.6876351904050256,1385,0.4710189325250683
CAND_00577,45.800000000000004,0.3550290585688458,1386,0.470928724873334
CAND_00351,61.63999999999999,0.4054089507297577,1387,0.47089549366275185
CAND_03720,10.780000000000001,0.22270000221497305,1388,0.470809334444239
CAND_03713,79.47999999999999,0.4782908093016663,1389,0.47079458212556613
CAND_04062,0.4,0.06464238191477989,1390,0.4707764413796801
CAND_00785,64.88000000000001,0.41745165680950264,1391,0.4706498762922736
CAND_04000,86.06,0.5146582607380443,1392,0.47064559443354415
CAND_00357,66.36,0.4218022353500701,1393,0.470587113822521
CAND_01087,13.420000000000002,0.23785637911933116,1394,0.47058670402975417
CAND_00430,84.54,0.5059064587262408,1395,0.4704080008501259
CAND_02510,74.64,0.45603777140544294,1396,0.47035684394601185
CAND_04383,59.260000000000005,0.39837970139498946,1397,0.47032457695902796
CAND_01044,94.17999999999999,0.5896082226491702,1398,0.47032340578108095
CAND_03539,26.779999999999998,0.29765901750366325,1399,0.47022373456921174
CAND_03434,56.76,0.3894230812537129,1400,0.4702235071239004
CAND_01168,83.86,0.5024484425229884,1401,0.47014858578800484
CAND_02778,85.54,0.5115807276462999,1402,0.47013392682083827
CAND_03880,42.6,0.34597630451599,1403,0.4700853897257202
CAND_02835,65.12,0.4182380394020791,1404,0.46998216556313105
CAND_04428,32.800000000000004,0.3161935158766846,1405,0.46997009548348323
CAND_01373,91.32000000000001,0.5571260386469842,1406,0.4699692563877136
CAND_04720,24.12,0.2866981193737452,1407,0.469891698577299
CAND_04327,74.33999999999999,0.4549739164244587,1408,0.4698913456907888
CAND_00669,88.5,0.5307272097900343,1409,0.4698674607742226
CAND_04635,39.800000000000004,0.33773642418176153,1410,0.46981108474354016
CAND_04015,84.11999999999999,0.5030566497355876,1411,0.4697749819720578
CAND_02647,99.98,0.933563348070723,1412,0.4696849211945461
CAND_03047,99.03999999999999,0.715869924453114,1413,0.4696726422566884
CAND_03728,19.6,0.2687967515458176,1414,0.4696043189385143
CAND_01437,23.599999999999998,0.2847315837867537,1415,0.4695404317212768
CAND_01859,33.44,0.31938241805279904,1416,0.46949357462884067
CAND_02836,9.34,0.21411977068652674,1417,0.4694766503106599
CAND_03286,7.920000000000001,0.2036015521593857,1418,0.4694175644488512
CAND_03808,96.54,0.6325408764834972,1419,0.4693972418166107
CAND_00944,62.53999999999999,0.4091555974313303,1420,0.4693615660139756
CAND_00714,70.12,0.4361144291004176,1421,0.4692272602751072
CAND_02878,93.46,0.5794998514983161,1422,0.46916408048392344
CAND_03844,67.88,0.4272549495553057,1423,0.46910157269151553
CAND_03830,59.96,0.40023785171565784,1424,0.46901050049347937
CAND_01295,47.56,0.361231632728025,1425,0.46895944362580244
CAND_00177,85.56,0.5115974659884208,1426,0.46877930208337154
CAND_00038,6.959999999999999,0.1932078756859115,1427,0.4686659867384988
CAND_01173,0.86,0.08691247672905868,1428,0.46864329870992816
CAND_04324,6.460000000000001,0.18771395770623373,1429,0.46861490868208255
CAND_03364,13.639999999999999,0.23872876114335267,1430,0.4685405284440898
CAND_02444,5.4399999999999995,0.17634980333792746,1431,0.46845891407266976
CAND_01633,39.160000000000004,0.3357764727822703,1432,0.4684431166924792
CAND_04969,31.019999999999996,0.31158599686463884,1433,0.46844025565217834
CAND_04485,35.74,0.326153342215151,1434,0.46842003790508124
CAND_03224,36.22,0.3271909218827721,1435,0.4684049142913299
CAND_04686,28.26,0.3031896877300269,1436,0.4682827081198899
CAND_02847,64.72,0.41700455500988526,1437,0.4681981270436912
CAND_02115,54.279999999999994,0.382613227924143,1438,0.4681384402086129
CAND_01172,49.919999999999995,0.3687966223708752,1439,0.4681357369861191
CAND_00326,57.28,0.3916266925288824,1440,0.46807025653116413
CAND_04625,46.0,0.35628635781250806,1441,0.46799019279081155
CAND_00269,33.46,0.31939817613504723,1442,0.46798448880291654
CAND_03485,79.0,0.4758709354100544,1443,0.46789327071324505
CAND_00478,82.64,0.4941855119431392,1444,0.4678181487722586
CAND_04105,8.84,0.20952857131849292,1445,0.46774241902012836
CAND_02923,54.36,0.3829130679800173,1446,0.46772727826225535
CAND_04947,48.28,0.36375368822547177,1447,0.46751492716754595
CAND_04008,60.099999999999994,0.4008320393112614,1448,0.46749866510998295
CAND_04653,56.49999999999999,0.38873987692566836,1449,0.4674779340832207
CAND_04570,22.24,0.27979736541023953,1450,0.4674764619642142
CAND_03838,3.6999999999999997,0.15347196994151846,1451,0.46731905218372943
CAND_01516,85.26,0.5098104919949386,1452,0.4672232115309201
CAND_00643,55.379999999999995,0.3852817169103309,1453,0.46719128470122673
CAND_00980,15.02,0.24557917934918075,1454,0.4670592802826998
CAND_03354,73.94,0.45256643083233816,1455,0.46699855778479693
CAND_04471,80.08,0.48149038453755194,1456,0.4669686292055199
CAND_01193,26.979999999999997,0.2982151102816177,1457,0.4669085592673618
CAND_01354,29.2,0.30571293531699584,1458,0.46690630416428563
CAND_01928,46.28,0.35727002662673174,1459,0.4668482369572636
CAND_00849,28.12,0.302780933706507,1460,0.4667127834156766
CAND_04692,20.18,0.2717589648907495,1461,0.46664612491365476
CAND_04911,68.89999999999999,0.4305606776237369,1462,0.4666391258455702
CAND_00244,38.5,0.3337113775496906,1463,0.46663522253307127
CAND_04175,25.419999999999998,0.2922841560272285,1464,0.46659558373575266
CAND_03481,24.560000000000002,0.28844349810228465,1465,0.4665374502158971
CAND_01938,43.76,0.3492635289723303,1466,0.4664747272915659
CAND_03173,46.1,0.3565764189140869,1467,0.46631197961086235
CAND_01228,23.18,0.28310737284399873,1468,0.4662842734093704
CAND_04410,99.58,0.7795055218772435,1469,0.46592319554416367
CAND_01347,25.7,0.29399955028576036,1470,0.4657493202486326
CAND_00848,10.76,0.22269875649709311,1471,0.4656626556516465
CAND_01100,61.44,0.4045843142178337,1472,0.46565035728012705
CAND_03724,81.96,0.48992180779989486,1473,0.4656025386183301
CAND_01293,87.52,0.5245630247082536,1474,0.46529034235119116
CAND_03082,77.75999999999999,0.4692998081811431,1475,0.46528498158339093
CAND_04338,68.0,0.42754768451456754,1476,0.4652525191943667
CAND_01474,51.019999999999996,0.37260511812107183,1477,0.46523320860028883
CAND_04596,0.64,0.07902604652337013,1478,0.4652042610469259
CAND_03995,99.38,0.748276582695181,1479,0.4651747714260831
CAND_03847,51.13999999999999,0.37288295261357923,1480,0.46506055752834674
CAND_02679,68.12,0.42781574241291465,1481,0.46503451393640893
CAND_02754,52.18000000000001,0.3757448949541205,1482,0.46499398448125573
