candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition,Predicted_YS_MPa,Predicted_UTS_MPa,Predicted_Elongation_pct,Predicted_Hardness_HV,UTS_to_YS_Ratio,UTS_YS_Consistency,YS_Score,UTS_Score,Elongation_Score,Hardness_Score,Balanced_Score,Pareto_Optimal,Overall_Rank,YS_Ensemble_Mean_MPa,YS_Uncertainty_STD_MPa,YS_Relative_Uncertainty,Uncertainty_Risk,Predicted_YS_MPa_Normalized,Predicted_UTS_MPa_Normalized,Predicted_Elongation_pct_Normalized,Predicted_Hardness_HV_Normalized,Performance_Score,Uncertainty_Penalty,Uncertainty_Aware_Score,Final_Rank,Novelty_35D_Distance,Nearest_Experimental_Record_ID,Nearest_Experimental_Alloy,Nearest_Experimental_Composition,Novelty_35D_Percentile,Novelty_35D_Score,Discovery_35D_Score,Discovery_35D_Rank,Novelty_35D_Category
CAND_00257,Al32.96Co30.70Cu12.31W24.03,4,32.96,30.7,0.0,12.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.03,100.0,True,750.31134,1454.7909,57.38807,542.5459333333333,1.9389163162004444,True,0.3277361,0.6944402837600949,0.6827614214592506,0.7269362118855996,0.586383706614346,False,405,1138.295536295573,202.71904541484497,0.1780899941631734,Low,0.327736084071325,0.6944402837600949,0.6827614214592506,0.7269362118855996,0.6079685002940676,0.1780899941631734,0.5160628672734995,218,4.227984406235618,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,84.46000000000001,0.5052099760530703,0.6070772311470716,117,Very High
CAND_04407,Al17.27Cu10.86Nb31.00W40.87,4,17.27,0.0,0.0,10.86,0.0,0.0,0.0,31.0,0.0,0.0,0.0,40.87,100.0,True,935.1529,1481.4935,52.101776,353.466,1.5842259709448363,True,0.4818887,0.7154104470107419,0.5882126119559031,0.3217542177900415,0.5545060451173788,False,696,1357.794344075521,181.1207304217873,0.1333933457685056,Low,0.4818886633969149,0.7154104470107419,0.5882126119559031,0.3217542177900415,0.5268164850384003,0.1333933457685056,0.464813462162325,576,4.985662782390361,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,95.22,0.6070600946828928,0.6068768015761428,119,Extreme
CAND_04289,Al33.75Cr16.05Cu40.86Mo9.34,4,33.75,0.0,16.05,40.86,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,100.0,True,963.69324,1472.0035,44.42255,492.17513333333335,1.527460651396687,True,0.5056905,0.7079577326964563,0.4508646558628154,0.6189959306067375,0.569660030858289,False,552,1460.0373697916666,209.365374283284,0.1433972709295505,Low,0.5056904914372609,0.7079577326964563,0.4508646558628154,0.6189959306067375,0.5708772026508175,0.1433972709295505,0.4992815858189954,299,4.113918084320393,R00232,AlCrCuFeNi0.6,Al:21.7391;Cr:21.7391;Cu:21.7391;Fe:21.7391;Ni:13.0435,81.94,0.4898767307284598,0.6053988103728498,122,Very High
CAND_03857,Al18.41Cu11.04Mn5.46Mo14.46Ti12.93W37.70,6,18.41,0.0,0.0,11.04,0.0,5.46,14.46,0.0,0.0,12.93,0.0,37.7,100.0,True,1009.0049,1220.8262,49.903404,361.038,1.2099309139090282,True,0.5434791,0.510702447224004,0.5488932976223657,0.3379803609095382,0.5041748501207224,False,1467,1569.3667805989585,153.16472863781104,0.0975965150602683,Low,0.5434791211292207,0.510702447224004,0.5488932976223657,0.3379803609095382,0.4852638067212821,0.0975965150602683,0.442114930270744,855,4.951617675694804,R01493,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,94.96,0.6024836170311151,0.605159601364945,124,Extreme
CAND_00432,Al30.20Cu44.00Mn11.54Ti14.26,4,30.2,0.0,0.0,44.0,0.0,11.54,0.0,0.0,0.0,14.26,0.0,0.0,100.0,True,1003.7784,1419.1122,46.63067,471.8513333333333,1.4137704361541672,True,0.53912044,0.666420983633109,0.4903583195221827,0.5754437795856031,0.5705685726227353,False,543,1407.2779947916667,194.40411935664164,0.1381419450002991,Low,0.5391203694726928,0.666420983633109,0.4903583195221827,0.5754437795856031,0.5678358630533968,0.1381419450002991,0.4989148019259123,303,4.000858196194276,R00477,Al1 Cu1 Ni1 Ti1,Al:25.0000;Cu:25.0000;Ni:25.0000;Ti:25.0000,78.68,0.47467877420717225,0.6041225682260292,129,Very High
CAND_04176,Al32.10Fe14.63Mn20.21Ti5.25W27.81,5,32.1,0.0,0.0,0.0,14.63,20.21,0.0,0.0,0.0,5.25,0.0,27.81,100.0,True,828.1932,1598.4054,39.011528,471.3476666666666,1.929991028421378,True,0.39268732,0.807224039280532,0.354085004883051,0.574364465346584,0.5346493364702591,False,939,1449.7431925455728,204.2242184262396,0.1408692377217834,Low,0.3926873298932846,0.807224039280532,0.354085004883051,0.574364465346584,0.5320902098508629,0.1408692377217834,0.4663901806252579,559,4.967706001307421,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,95.1,0.6046462732765212,0.6034913871820418,132,Extreme
CAND_03775,Al14.21Cr43.51Mn14.27W28.01,4,14.21,0.0,43.51,0.0,0.0,14.27,0.0,0.0,0.0,0.0,0.0,28.01,100.0,True,803.0081,1664.4427,58.61843,349.32,2.072759494409031,True,0.37168372,0.8590846431779781,0.7047672110087039,0.3128696972705705,0.5923527712888155,False,369,1114.4559041341147,161.57544186985098,0.1449814580105691,Low,0.3716836761393728,0.8590846431779781,0.7047672110087039,0.3128696972705705,0.5621013068991564,0.1449814580105691,0.4909261219616779,345,4.300662722654315,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,86.11999999999999,0.5149796822793811,0.6026522358042237,136,Very High
CAND_01504,Al34.36Nb16.91Ti6.40V18.22W24.11,5,34.36,0.0,0.0,0.0,0.0,0.0,0.0,16.91,0.0,6.4,18.22,24.11,100.0,True,997.02295,1206.4575,44.403442,523.3727333333334,1.2100599097998288,True,0.53348655,0.4994183780809405,0.4505228968437388,0.6858496974562899,0.5253796587596646,False,1077,1393.0635579427085,182.3114249579449,0.1308708593505844,Low,0.5334865172048097,0.4994183780809405,0.4505228968437388,0.6858496974562899,0.5423193723964447,0.1308708593505844,0.4795590653983938,437,4.3373248752100775,R00826,Nb1 Ta1 Ti1 V1 W1,Nb:20.0000;Ta:20.0000;Ti:20.0000;V:20.0000;W:20.0000,86.74,0.5199079535677601,0.6007582682061732,139,Very High
CAND_02732,Al18.14Cr34.49V38.64W8.73,4,18.14,0.0,34.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.64,8.73,100.0,True,1311.042,1207.789,60.377052,356.902,0.9212435659553356,False,0.79536945,0.5004640355213484,0.7362213103203192,0.3291172695278374,0.6221729774501067,False,57,1513.5394083658855,239.66086938010804,0.1583446509918505,High,0.7953694320366869,0.5004640355213484,0.7362213103203192,0.3291172695278374,0.590293011851548,0.1583446509918505,0.5096004987342071,249,3.904996768073969,R01819,AlCr1.5NbTiV,Al:18.1818;Cr:27.2727;Nb:18.1818;Ti:18.1818;V:18.1818,75.82,0.4617927025792241,0.6003772376265619,143,Very High
CAND_01263,Al41.99Co6.43Mn16.64Ni8.80V18.76W7.38,6,41.99,6.43,0.0,0.0,0.0,16.64,0.0,0.0,8.8,0.0,18.76,7.38,100.0,True,950.44196,1089.9119,48.73909,601.899,1.146742200948482,True,0.49463934,0.4078924495891611,0.5280687837780579,0.8541247161532125,0.5308954512840243,False,988,1518.260652669271,217.46348445603329,0.1432319833051777,Medium,0.4946393025630402,0.4078924495891611,0.5280687837780579,0.8541247161532125,0.5711813130208679,0.1432319833051777,0.4996197809035536,296,3.947999927481918,R01094,Al1 Co0.255 Cr0.255 Cu0.106 Fe0.277 Ni0.234,Al:47.0146;Co:11.9887;Cr:11.9887;Cu:4.9835;Fe:13.0230;Ni:11.0014,77.4,0.4675733570429095,0.6002430717330136,144,Very High
CAND_03170,Al18.00Cr41.21V25.46W15.33,4,18.0,0.0,41.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,15.33,100.0,True,1299.3933,1252.0944,57.40705,354.354,0.9635992349945464,False,0.7856548,0.5352580807036605,0.6831008911150006,0.3236571252240236,0.6155976656492835,False,269,1428.0339477539062,217.1960826453057,0.1520944813580406,Medium,0.7856547490898973,0.5352580807036605,0.6831008911150006,0.3236571252240236,0.5819177115331454,0.1520944813580406,0.5050954769327645,266,3.916658525254828,R01819,AlCr1.5NbTiV,Al:18.1818;Cr:27.2727;Nb:18.1818;Ti:18.1818;V:18.1818,76.25999999999999,0.46336032201998284,0.5997143045938886,145,Very High
CAND_04637,Al27.06Co5.31Cu5.12Fe19.02W43.49,5,27.06,5.31,0.0,5.12,19.02,0.0,0.0,0.0,0.0,0.0,0.0,43.49,100.0,True,773.5752,1548.0615,45.203125,394.54733333333326,2.001177790317633,True,0.34713748,0.7676878217708424,0.4648257478826832,0.4097879729678567,0.5121222296998257,False,1316,1426.9951171875,192.0050697501672,0.1345520159372336,Low,0.3471374785632857,0.7676878217708424,0.4648257478826832,0.4097879729678567,0.4973597552961669,0.1345520159372336,0.4383754541966123,904,5.537406034450422,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,98.2,0.6812276009019754,0.5991829798433217,149,Extreme
CAND_01733,Al22.16Fe13.48Mn14.27Nb24.40W25.69,5,22.16,0.0,0.0,0.0,13.48,14.27,0.0,24.4,0.0,0.0,0.0,25.69,100.0,True,964.96606,1499.0488,45.35074,383.8427,1.553473075604535,True,0.506752,0.7291970261046907,0.4674659382532598,0.386848866720049,0.5456785326112408,False,794,1377.0255126953125,168.4540795878553,0.1223318508152639,Low,0.5067519869473464,0.7291970261046907,0.4674659382532598,0.3868488667200488,0.5225659545063364,0.1223318508152639,0.4656073461042235,568,4.494701319607851,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,89.62,0.541063116544431,0.5975219023842794,151,Very High
CAND_01102,Al32.46Co27.93Mn14.36W25.25,4,32.46,27.93,0.0,0.0,0.0,14.36,0.0,0.0,0.0,0.0,0.0,25.25,100.0,True,667.4169,1491.359,58.38758,542.4725333333332,2.234523978601472,True,0.25860447,0.7231580500737115,0.700638308478151,0.7267789220143671,0.5787051764788099,False,471,1120.460917154948,208.4802186484467,0.1860664798356515,Low,0.2586044897602278,0.7231580500737115,0.700638308478151,0.7267789220143671,0.6022949425816143,0.1860664798356515,0.5078087550919337,254,4.309317991818692,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,86.32,0.5161431577313779,0.5972102222426767,153,Very High
CAND_00818,Al21.81Co36.51V15.77W25.91,4,21.81,36.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77,25.91,100.0,True,981.48834,1224.3788,56.860542,399.6143333333333,1.2474715666508402,True,0.5205312,0.5134923853560305,0.6733262397649139,0.4206461170759512,0.5416355493458881,False,847,1284.0245564778645,173.20645258990217,0.1348934112794657,Low,0.5205310963550988,0.5134923853560305,0.6733262397649139,0.4206461170759512,0.5319989596379986,0.1348934112794657,0.4687655724762989,534,4.605288345068233,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,91.16,0.5559286611033518,0.597051120123189,154,Extreme
CAND_02914,Al23.71Cu24.17Mo10.16Ni10.51Ti6.30W25.15,6,23.71,0.0,0.0,24.17,0.0,0.0,10.16,0.0,10.51,6.3,0.0,25.15,100.0,True,880.0001,1439.2803,47.556908,379.0481,1.6355455685777742,True,0.43589282,0.6822594543983291,0.5069246891218988,0.3765744523248113,0.5186630285166426,False,1187,1423.8905029296875,159.32149085997946,0.1118916732235883,Low,0.4358928041484406,0.6822594543983291,0.5069246891218988,0.3765744523248113,0.50041284999837,0.1118916732235883,0.450055398425259,746,4.715619230367595,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,92.60000000000001,0.5707597742905893,0.59622611730473,156,Extreme
CAND_04418,Al18.78Mn15.45V26.44W39.33,4,18.78,0.0,0.0,0.0,0.0,15.45,0.0,0.0,0.0,0.0,26.44,39.33,100.0,True,997.9002,1158.1072,45.70211,358.032,1.160544101778166,True,0.5342182,0.4614477803032801,0.4737504194408727,0.3315387620958552,0.4668682138759702,False,2251,1637.6724853515625,141.78611230284852,0.0865778191739058,Low,0.5342181186380228,0.4614477803032801,0.4737504194408727,0.3315387620958552,0.4502387701195077,0.0865778191739058,0.4143640355752995,1299,5.2474223210515225,R00827,Nb1 Ta1 V1 W1,Nb:25.0000;Ta:25.0000;V:25.0000;W:25.0000,96.89999999999999,0.6422468452939225,0.5959720284071595,158,Extreme
CAND_00273,Al21.45Mn29.60Nb40.21Ti8.74,4,21.45,0.0,0.0,0.0,0.0,29.6,0.0,40.21,0.0,8.74,0.0,0.0,100.0,True,1086.8422,1554.575,48.20617,348.74933333333337,1.430359488065866,True,0.6083932,0.7728030224753838,0.5185371626535946,0.311646807808492,0.5907401792448977,False,379,1410.8833170572916,217.6723211762426,0.1542808810229936,Medium,0.6083932051844501,0.7728030224753838,0.5185371626535946,0.311646807808492,0.5528450495304801,0.1542808810229936,0.4789519246307842,441,4.6050729607243115,R00501,Al0.667 Nb1 Ta0.333 Ti1 Zr0.333,Al:20.0120;Nb:30.0030;Ta:9.9910;Ti:30.0030;Zr:9.9910,91.14,0.5558997082895065,0.5959404185716939,159,Extreme
CAND_03840,Al31.52Cr13.43Fe10.95V23.19W20.91,5,31.52,0.0,13.43,0.0,10.95,0.0,0.0,0.0,0.0,0.0,23.19,20.91,100.0,True,1149.472,1184.462,44.42041,495.3733333333333,1.0304400217703549,True,0.66062474,0.4821448082495531,0.4508263805697012,0.625849397448361,0.549414872967158,False,747,1420.3498616536458,192.31414356266944,0.1353991356318134,Low,0.6606246687830358,0.4821448082495531,0.4508263805697012,0.625849397448361,0.5548613137626628,0.1353991356318134,0.4886927392752507,362,3.983751848099984,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,78.28,0.4723792713606362,0.5951585320410191,161,Very High
CAND_04310,Al24.72Cu37.47Ni8.05W29.76,4,24.72,0.0,0.0,37.47,0.0,0.0,0.0,0.0,8.05,0.0,0.0,29.76,100.0,True,693.1095,1438.3546,46.975227,390.6648333333333,2.075219869414206,True,0.28003138,0.6815324809904542,0.4965209457696151,0.4014681102286273,0.4728196136752203,False,2112,1410.9494791666666,172.78402771751726,0.1224594007572594,Low,0.2800313840126927,0.6815324809904542,0.4965209457696151,0.4014681102286273,0.4648882302503473,0.1224594007572594,0.4141693053100305,1301,5.8486455996651685,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,99.11999999999999,0.7230656520290174,0.5937359936477129,165,Extreme
CAND_00988,Al34.06Nb24.89Ni17.15W23.90,4,34.06,0.0,0.0,0.0,0.0,0.0,0.0,24.89,17.15,0.0,0.0,23.9,100.0,True,893.9509,1442.741,49.071884,497.54640000000006,1.613892838230479,True,0.4475274,0.6849772213559107,0.5340210211129199,0.6305060919467157,0.5678325610371988,False,571,1284.6915771484375,209.8066539305199,0.1633128586366361,Low,0.4475273727143813,0.6849772213559107,0.5340210211129199,0.6305060919467157,0.5742579267824819,0.1633128586366361,0.4936401437662204,330,4.245997229661947,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,84.89999999999999,0.5076313308924949,0.5933330835072197,168,Very High
CAND_03142,Co39.54Cr13.72Mo14.77W31.97,4,0.0,39.54,13.72,0.0,0.0,0.0,14.77,0.0,0.0,0.0,0.0,31.97,100.0,True,750.76953,1474.4802,58.366993,318.8746,1.9639584967507293,True,0.32811823,0.7099027419211339,0.7002700965812633,0.2476278301640827,0.5236179976685782,False,1104,1070.8868326822917,124.64287989596237,0.1163922051256943,Low,0.3281182014388759,0.7099027419211339,0.7002700965812633,0.2476278301640827,0.496479717526339,0.1163922051256943,0.4447180079248587,823,4.810516217035489,R01493,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,93.8,0.5835162018908984,0.5916819142594056,175,Extreme
CAND_00027,Al24.41Cr13.39Mn25.90Mo6.82V15.59W13.89,6,24.41,0.0,13.39,0.0,0.0,25.9,6.82,0.0,0.0,0.0,15.59,13.89,100.0,True,1144.6024,1250.3501,51.369118,378.1543666666667,1.0923881353367213,True,0.6565636,0.5338882419704248,0.5751085466744217,0.374659258851841,0.5571115750785903,False,668,1556.8997721354167,196.5013085224448,0.1262132039835339,Low,0.6565635615283476,0.5338882419704248,0.5751085466744217,0.374659258851841,0.5350549022562587,0.1262132039835339,0.4750920166481032,473,4.087465575771042,R02927,BBC01,Al:4.0000;Co:12.0000;Cr:4.0000;Cu:8.0000;Fe:4.0000;Mn:32.0000;Ni:20.0000;V:16.0000,81.08,0.48632088009500113,0.5907033276523798,178,Very High
CAND_00464,Al25.41Cu14.50Fe11.84Mo16.12W32.13,5,25.41,0.0,0.0,14.5,11.84,0.0,16.12,0.0,0.0,0.0,0.0,32.13,100.0,True,758.1519,1284.597,46.75769,426.1433333333333,1.6943794139883064,True,0.33427492,0.5607831167702038,0.4926301549106637,0.4774954766661689,0.4632992780615202,False,2317,1413.6877360026042,151.562357021887,0.1072106329863555,Low,0.3342748870729716,0.5607831167702038,0.4926301549106637,0.4774954766661689,0.466295908855002,0.1072106329863555,0.4211447171504433,1179,5.276667761970533,R01493,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,97.0,0.6461781329229815,0.5905572327267196,179,Extreme
CAND_02200,Al26.26Mn8.75Nb32.04Ti11.99W20.96,5,26.26,0.0,0.0,0.0,0.0,8.75,0.0,32.04,0.0,11.99,0.0,20.96,100.0,True,1077.4188,1403.1108,45.91082,444.8293333333333,1.3022891096126707,True,0.6005344,0.6538547177923706,0.4774833336585541,0.5175379635033209,0.5733182571225286,False,510,1361.062862141927,202.074125088625,0.1484678854366929,Low,0.600534358851316,0.6538547177923706,0.4774833336585541,0.5175379635033209,0.5623525934513904,0.1484678854366929,0.4896546090512245,356,4.000010402885534,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,78.62,0.4745648104835312,0.5893689906938447,187,Very High
CAND_02044,Al19.76Co28.84Cr6.23Cu11.03Mn12.38W21.76,6,19.76,28.84,6.23,11.03,0.0,12.38,0.0,0.0,0.0,0.0,0.0,21.76,100.0,True,777.7706,1456.797,62.563553,377.4912,1.8730419278232413,True,0.35063636,0.6960157200283655,0.7753283040909796,0.373238149865389,0.5638134249100231,False,602,1214.895751953125,168.4880285515859,0.138685173835464,Low,0.3506363222827532,0.6960157200283655,0.7753283040909796,0.3732381498653891,0.5488046240668719,0.138685173835464,0.4819634405340666,410,4.0583739063636575,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,80.25999999999999,0.48241026303962325,0.5893051247211067,188,Very High
CAND_03220,Al20.75Cu24.99Mo10.16Nb10.77Ti15.58W17.75,6,20.75,0.0,0.0,24.99,0.0,0.0,10.16,10.77,0.0,15.58,0.0,17.75,100.0,True,1096.5093,1503.7461,43.13555,360.798,1.3713938687712384,True,0.61645526,0.7328859233595373,0.4278458230414081,0.3374660616030565,0.5623837250508164,False,615,1410.5038981119792,169.14555870774643,0.1199185333228466,Low,0.616455290354032,0.7328859233595373,0.4278458230414081,0.3374660616030565,0.5286632745895086,0.1199185333228466,0.4720551172779879,502,4.00762995883726,R00477,Al1 Cu1 Ni1 Ti1,Al:25.0000;Cu:25.0000;Ni:25.0000;Ti:25.0000,78.9,0.4755890612764974,0.5886996627708899,190,Very High
CAND_00251,Al21.78Cu9.51Fe14.10Ni18.58Ti11.85W24.18,6,21.78,0.0,0.0,9.51,14.1,0.0,0.0,0.0,18.58,11.85,0.0,24.18,100.0,True,1109.1819,1355.8918,56.72155,346.2016666666667,1.2224251212744122,True,0.6270239,0.61677255581068,0.6708402773628058,0.3061873778092706,0.5867771203704617,False,401,1505.1477376302084,211.84405441138244,0.1407463527433672,Medium,0.6270238766436169,0.61677255581068,0.6708402773628058,0.3061873778092706,0.5552060219065933,0.1407463527433672,0.486704183249313,377,3.928836723210644,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,76.74,0.4649973634686146,0.5884018504051295,191,Very High
CAND_02415,Al16.07Cu22.35Mn11.86Ni7.53Ti10.44W31.75,6,16.07,0.0,0.0,22.35,0.0,11.86,0.0,0.0,7.53,10.44,0.0,31.75,100.0,True,1030.172,1464.2012,44.57531,343.0513333333334,1.421317220972823,True,0.5611319,0.7018304078393067,0.4535968679077246,0.2994364851071064,0.5372033923922592,False,902,1342.9814615885416,172.30525856942594,0.1283005488144379,Low,0.5611318776945877,0.7018304078393067,0.4535968679077246,0.2994364851071064,0.5039989096371814,0.1283005488144379,0.4466885265337842,789,4.818205296288961,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,93.86,0.5845497982805627,0.5867577267845238,197,Extreme
CAND_01695,Al20.65Nb5.02Ni5.99Ti28.76W39.58,5,20.65,0.0,0.0,0.0,0.0,0.0,0.0,5.02,5.99,28.76,0.0,39.58,100.0,True,1057.0,1491.7961,44.111443,368.715,1.4113491958372752,True,0.5835057,0.7235013147129923,0.4453003046409276,0.3544315099756206,0.5565919160207442,False,675,1408.911376953125,194.23159878619947,0.137859344429626,Low,0.5835056631038156,0.7235013147129923,0.4453003046409276,0.3544315099756206,0.5266846981083391,0.137859344429626,0.4628732898197975,603,4.492544921273051,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,89.56,0.5407732449668269,0.5858455221516526,205,Very High
CAND_02763,Al20.09Fe16.95Mn12.71Nb21.30W28.95,5,20.09,0.0,0.0,0.0,16.95,12.71,0.0,21.3,0.0,0.0,0.0,28.95,100.0,True,975.46954,1524.1106,45.720467,347.411,1.5624379153844243,True,0.51551163,0.7488786315421785,0.4740787463360573,0.3087788748702643,0.5441535968668987,False,815,1372.5613037109374,170.52930259615763,0.1242416656619304,Low,0.5155115891379725,0.7488786315421785,0.4740787463360573,0.3087788748702643,0.5118119604716181,0.1242416656619304,0.4552508380573795,684,4.475221280760559,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,89.34,0.5384445328155678,0.5858419167893016,206,Very High
CAND_00470,Al26.79Co16.07Mn24.06Ti11.87W21.21,5,26.79,16.07,0.0,0.0,0.0,24.06,0.0,0.0,0.0,11.87,0.0,21.21,100.0,True,831.3382,1445.2714,50.86094,436.639,1.738487906967695,True,0.3953102,0.6869644024202805,0.5660194523267005,0.4999867853650417,0.5411852610927057,False,854,1392.8611775716147,212.48152168617463,0.1525503941868964,Medium,0.3953101700271754,0.6869644024202805,0.5660194523267005,0.4999867853650417,0.5370702025347995,0.1525503941868964,0.4659841385188999,565,4.651562623398593,R00371,Al1 Co0.8 Cr0.8 Fe0.8 Mn0.8 Ni0.8,Al:20.0000;Co:16.0000;Cr:16.0000;Fe:16.0000;Mn:16.0000;Ni:16.0000,91.78,0.5621490322869344,0.5857413153059501,208,Extreme
CAND_01016,Al10.45Cr41.87Mo13.18W34.50,4,10.45,0.0,41.87,0.0,0.0,0.0,13.18,0.0,0.0,0.0,0.0,34.5,100.0,True,841.89404,1540.7228,53.368748,344.781,1.8300673497664712,True,0.40411347,0.7619245726098047,0.610873230959325,0.303143011636736,0.5480011757009231,False,759,1085.3320353190104,140.23509996835404,0.1292093989717486,Low,0.4041134389616522,0.7619245726098047,0.610873230959325,0.303143011636736,0.5200135635418796,0.1292093989717486,0.4605111895237507,631,4.402251572698994,R01493,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,88.12,0.5286356565742112,0.5855448155822329,209,Very High
CAND_01159,Al16.42Co20.89Ni13.78Ti7.26W41.65,5,16.42,20.89,0.0,0.0,0.0,0.0,0.0,0.0,13.78,7.26,0.0,41.65,100.0,True,774.9531,1579.3453,51.493324,348.5606,2.0379881686392323,True,0.34828666,0.7922557062877278,0.5773300518410229,0.3112423685483114,0.5331815836469254,False,960,1305.4050008138022,196.7442979841475,0.1507151404058473,Low,0.3482866077907858,0.7922557062877278,0.5773300518410229,0.3112423685483115,0.507278683616962,0.1507151404058473,0.4408377588897016,879,5.298759194606635,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,97.08,0.6491477505146948,0.5838842425697606,219,Extreme
CAND_00908,Al36.95Fe26.09Mn10.65Mo5.35W20.96,5,36.95,0.0,0.0,0.0,26.09,10.65,5.35,0.0,0.0,0.0,0.0,20.96,100.0,True,772.54694,1532.7001,45.356613,475.62799999999993,1.983957256844588,True,0.34627995,0.7556241625856511,0.4675709806815117,0.583536850616766,0.5349945106938807,False,935,1130.4805053710938,166.36157171536004,0.1471600535568279,Low,0.3462799391050744,0.7556241625856511,0.4675709806815117,0.583536850616766,0.5382529832472508,0.1471600535568279,0.4692047823478251,529,4.370937086566886,R01091,Al1 Co0.289 Cr0.158 Cu0.237 Fe0.816 Ni0.132,Al:37.9939;Co:10.9802;Cr:6.0030;Cu:9.0046;Fe:31.0030;Ni:5.0152,87.5,0.5244262397190366,0.5825657742683382,222,Very High
CAND_03562,Al26.60Co14.47Fe9.29Mn21.81W27.83,5,26.6,14.47,0.0,0.0,9.29,21.81,0.0,0.0,0.0,0.0,0.0,27.83,100.0,True,639.35425,1546.1346,49.640106,431.91426666666666,2.4182753218942303,True,0.23520105,0.7661745830761958,0.5441840414885577,0.4898620892123576,0.509938012438086,False,1360,1438.8654703776042,210.16700813454207,0.1460643906336758,Low,0.2352010415302341,0.7661745830761958,0.5441840414885577,0.4898620892123576,0.5088554388268363,0.1460643906336758,0.4440024862350732,834,5.045635673957995,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,95.7,0.615121887539826,0.5812488201009955,231,Extreme
