candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition,Predicted_YS_MPa,Predicted_UTS_MPa,Predicted_Elongation_pct,Predicted_Hardness_HV,UTS_to_YS_Ratio,UTS_YS_Consistency,YS_Score,UTS_Score,Elongation_Score,Hardness_Score,Balanced_Score,Pareto_Optimal,Overall_Rank,YS_Ensemble_Mean_MPa,YS_Uncertainty_STD_MPa,YS_Relative_Uncertainty,Uncertainty_Risk,Predicted_YS_MPa_Normalized,Predicted_UTS_MPa_Normalized,Predicted_Elongation_pct_Normalized,Predicted_Hardness_HV_Normalized,Performance_Score,Uncertainty_Penalty,Uncertainty_Aware_Score,Final_Rank,Novelty_35D_Distance,Nearest_Experimental_Record_ID,Nearest_Experimental_Alloy,Nearest_Experimental_Composition,Novelty_35D_Percentile,Novelty_35D_Score,Discovery_35D_Score,Discovery_35D_Rank,Novelty_35D_Category
CAND_00486,Al31.72Cu16.15Fe14.56W37.57,4,31.72,0.0,0.0,16.15,14.56,0.0,0.0,0.0,0.0,0.0,0.0,37.57,100.0,True,781.60175,1452.9003,45.643272,484.936,1.8588754543715984,True,0.3538314,0.6929555522866926,0.4726980635080476,0.6034830920531471,0.522733072963746,False,1118,1440.9541422526042,188.0163187367195,0.1304804318358103,Low,0.3538313919104021,0.6929555522866926,0.4726980635080476,0.6034830920531471,0.5307420249395723,0.1304804318358103,0.4694836018326204,528,5.753683177732334,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,99.0,0.7103004283620573,0.6388683240585168,36,Extreme
CAND_02928,Al18.34Co25.97Cr14.59Mo8.97Ti15.13W17.00,6,18.34,25.97,14.59,0.0,0.0,0.0,8.97,0.0,0.0,15.13,0.0,17.0,100.0,True,1221.3737,1554.8242,54.716496,371.1898000000001,1.273012718753589,True,0.7205886,0.7729987249418875,0.6349785813069442,0.3597347929909576,0.6607810810220909,False,158,1358.8728474934896,190.2383746189418,0.1399971858808174,Low,0.7205886320437591,0.7729987249418875,0.6349785813069442,0.3597347929909577,0.6220751828208871,0.1399971858808174,0.5456813319589395,103,3.6919468323969147,R00325,Al0.5 Co1 Cr0.5 Fe0.5 Mo0.25 Ni0.5,Al:15.3846;Co:30.7692;Cr:15.3846;Fe:15.3846;Mo:7.6923;Ni:15.3846,69.44,0.4331536891063725,0.6381670057409106,37,High
CAND_02513,Al37.55Co9.84Cr21.02Cu5.61Ti15.94W10.04,6,37.55,9.84,21.02,5.61,0.0,0.0,0.0,0.0,0.0,15.94,0.0,10.04,100.0,True,1135.5042,1604.733,52.279263,565.8024333333334,1.4132339361753592,True,0.6489759,0.812193248458095,0.5913870824927898,0.7767728861405623,0.7027134536888193,False,21,1362.834578450521,237.5829621881517,0.1743300074307421,High,0.648975922702858,0.812193248458095,0.5913870824927898,0.7767728861405623,0.7073322849485761,0.1743300074307421,0.6023283748799991,14,2.5195603137910996,R01102,Al1 Co0.318 Cr0.5 Cu0.114 Fe0.205 Ni0.136,Al:43.9947;Co:13.9903;Cr:21.9974;Cu:5.0154;Fe:9.0189;Ni:5.9833,21.34,0.2755568647044313,0.638018011786019,38,Low
CAND_00345,Al22.04Cr11.66Nb18.71Ti8.18W39.41,5,22.04,0.0,11.66,0.0,0.0,0.0,0.0,18.71,0.0,8.18,0.0,39.41,100.0,True,1174.6176,1603.441,45.691566,381.3767,1.3650749513612257,True,0.6815953,0.8111786112722092,0.4735618331368565,0.3815644413459498,0.6234573144494573,False,235,1464.9487386067708,170.50245469173024,0.1163880006162436,Low,0.6815953806656317,0.8111786112722092,0.4735618331368565,0.3815644413459498,0.5869750666051619,0.1163880006162436,0.5257805227941835,180,3.8876760925079554,R01772,Cr1 Nb1 Ti1 W1,Cr:25.0000;Nb:25.0000;Ti:25.0000;W:25.0000,75.33999999999999,0.45946438898777636,0.6378079824711912,39,Very High
CAND_02086,Al23.26Cr15.46Mo6.09Nb16.67Ni18.42W20.10,6,23.26,0.0,15.46,0.0,0.0,0.0,6.09,16.67,18.42,0.0,0.0,20.1,100.0,True,1176.933,1656.6198,57.221085,361.8215,1.407573603058051,True,0.68352634,0.852941140669103,0.6797747860290387,0.3396593338538232,0.681832842910324,False,137,1436.8935668945312,221.0715686560422,0.1538538231010599,Medium,0.6835263581047448,0.852941140669103,0.6797747860290387,0.3396593338538232,0.6389754046641773,0.1538538231010599,0.5537750032728477,83,3.6452666275929553,R01493,Cr1 Mo1 Nb1 Ti1 W1,Cr:20.0000;Mo:20.0000;Nb:20.0000;Ti:20.0000;W:20.0000,67.80000000000001,0.4268787516836148,0.6375152482084647,40,High
CAND_03059,Al28.72Cr8.67Cu19.40Mo7.91W35.30,5,28.72,0.0,8.67,19.4,0.0,0.0,7.91,0.0,0.0,0.0,0.0,35.3,100.0,True,902.3696,1480.113,44.678642,468.0903333333333,1.640251347769788,True,0.45454836,0.7143263087482686,0.4554450279956047,0.5673842808702799,0.5496313113500236,False,744,1336.7986328125,188.7882684178391,0.1412241632987357,Low,0.454548327956094,0.7143263087482686,0.4554450279956047,0.5673842808702799,0.5479259863925618,0.1412241632987357,0.4801212627752016,430,5.578064860827775,R01647,Al1 Cr1 Cu1 Fe1 Mn1 W0.5,Al:18.1818;Cr:18.1818;Cu:18.1818;Fe:18.1818;Mn:18.1818;W:9.0909,98.4,0.6866931208642832,0.6371554491214165,41,Extreme
CAND_00174,Al44.47Co7.03Mn24.39Nb17.56W6.55,5,44.47,7.03,0.0,0.0,0.0,24.39,0.0,17.56,0.0,0.0,0.0,6.55,100.0,True,782.189,1563.0487,51.35154,605.2353333333333,1.9983004725023867,True,0.35432118,0.7794576131271184,0.5747941527013567,0.8612741908179,0.613023311228866,False,277,1358.0615600585938,230.74514166386209,0.1699077188031937,High,0.3543211416301564,0.7794576131271184,0.5747941527013567,0.8612741908179,0.6424617745691329,0.1699077188031937,0.5491559413133595,93,4.005294214914794,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,78.82000000000001,0.47527508135694446,0.6369590023119749,42,Very High
CAND_01949,Al41.17Cu15.95Mo16.95W25.93,4,41.17,0.0,0.0,15.95,0.0,0.0,16.95,0.0,0.0,0.0,0.0,25.93,100.0,True,664.64777,1282.9698,48.161583,595.554,1.9303003265963483,True,0.2562951,0.5595052393484751,0.5177396951329978,0.8405279282381033,0.500254223720545,False,1559,1369.2460367838542,154.4873547017508,0.1128265852531642,Low,0.2562951144661226,0.5595052393484751,0.5177396951329978,0.8405279282381033,0.5435169942964246,0.1128265852531642,0.4884112237242933,365,4.835603997611858,R01594,Al0.947 Co0.158 Mo1 Ni0.289 W0.237,Al:35.9939;Co:6.0053;Mo:38.0084;Ni:10.9844;W:9.0080,94.06,0.5868886004022956,0.6360886709607159,43,Extreme
CAND_04521,Al29.05Fe11.64Nb30.34Ti9.81W19.16,5,29.05,0.0,0.0,0.0,11.64,0.0,0.0,30.34,0.0,9.81,0.0,19.16,100.0,True,1196.6796,1528.4584,44.508965,483.6743333333333,1.2772495195496898,True,0.69999444,0.7522930584437223,0.4524102443929334,0.6007794491711567,0.6389057354216201,False,199,1423.64990234375,214.92815024638128,0.1509698064759782,Medium,0.6999944582598759,0.7522930584437223,0.4524102443929334,0.6007794491711567,0.6263693025669221,0.1509698064759782,0.5442100210123931,108,3.8267332743898397,R01592,Al1 Co1 Cr0.091 Nb0.727 W0.212,Al:33.0033;Co:33.0033;Cr:3.0033;Nb:23.9934;W:6.9967,73.61999999999999,0.45127221477466656,0.6356759566359282,44,High
CAND_01690,Al43.13Mn12.50Mo15.17W29.20,4,43.13,0.0,0.0,0.0,0.0,12.5,15.17,0.0,0.0,0.0,0.0,29.2,100.0,True,598.79315,1333.296,48.48458,622.953,2.2266386912885383,True,0.20137426,0.5990275566428473,0.5235167067451315,0.8992416228143171,0.5058859673628011,False,1439,1365.3983235677083,173.49577012980544,0.127066048884893,Low,0.2013742431344448,0.5990275566428473,0.5235167067451315,0.8992416228143171,0.5557900323341852,0.127066048884893,0.4931299570988567,334,4.918365871867601,R01594,Al0.947 Co0.158 Mo1 Ni0.289 W0.237,Al:35.9939;Co:6.0053;Mo:38.0084;Ni:10.9844;W:9.0080,94.66,0.5980137782828537,0.6354702537580201,45,Extreme
CAND_02730,Al18.89Co16.90Cr30.02V5.62W28.57,5,18.89,16.9,30.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,28.57,100.0,True,1197.622,1334.1968,61.50688,376.876,1.114038367414918,True,0.7007804,0.5997349755105299,0.7564290196046588,0.3719198293097744,0.6350498424389567,False,50,1516.955126953125,196.9930168529785,0.1298608069235694,Low,0.700780392931475,0.5997349755105299,0.7564290196046588,0.3719198293097744,0.6072160543391095,0.1298608069235694,0.5374255400472399,128,3.694034930401081,R00957,Cr1 Fe1 Ni1 V0.5 W1,Cr:22.2222;Fe:22.2222;Ni:22.2222;V:11.1111;W:22.2222,69.48,0.43343437948388375,0.6354386275805303,46,High
CAND_03489,Al32.38Cr33.98Ni14.53W19.11,4,32.38,0.0,33.98,0.0,0.0,0.0,0.0,0.0,14.53,0.0,0.0,19.11,100.0,True,883.8317,1702.0961,61.136364,475.7822,1.925814665604195,True,0.4390883,0.8886547204341969,0.7498020997432319,0.5838672879211806,0.6733535376264365,False,143,1351.6522623697915,244.30598232513367,0.1807461794180722,High,0.4390882490632311,0.8886547204341969,0.7498020997432319,0.5838672879211806,0.66535308929046,0.1807461794180722,0.5635022165546008,58,3.6531932183959035,R01089,Al1 Co0.5 Cr1 Fe0.147 Ni0.294,Al:34.0020;Co:17.0010;Cr:34.0020;Fe:4.9983;Ni:9.9966,68.17999999999999,0.42794427531345297,0.6340877820423976,47,High
CAND_03746,Al23.94Cr42.97Nb13.99Ti19.10,4,23.94,0.0,42.97,0.0,0.0,0.0,0.0,13.99,0.0,19.1,0.0,0.0,100.0,True,1186.7893,1708.0834,52.452003,409.0693333333333,1.439247379836082,True,0.69174623,0.8933566842291305,0.5944766498444368,0.440907366837552,0.6902861551445498,False,129,1226.6017618815104,178.72522480426088,0.1457076211354127,Low,0.6917462306680731,0.8933566842291305,0.5944766498444368,0.440907366837552,0.6551217328947981,0.1457076211354127,0.5718053374259334,43,2.883892368449386,R01819,AlCr1.5NbTiV,Al:18.1818;Cr:27.2727;Nb:18.1818;Ti:18.1818;V:18.1818,35.199999999999996,0.3245318178711229,0.6336206290944532,48,Moderate
CAND_01704,Al18.55Cr18.77Mn32.86Nb29.82,4,18.55,0.0,18.77,0.0,0.0,32.86,0.0,29.82,0.0,0.0,0.0,0.0,100.0,True,1109.1797,1713.0182,46.335064,332.2163333333333,1.5444009832717027,True,0.627022,0.8972320956725589,0.4850712137762581,0.2762180143332359,0.6199767456668579,False,254,1462.387939453125,158.0933696194129,0.1081063138954315,Low,0.6270220419064803,0.8972320956725589,0.4850712137762581,0.2762180143332357,0.5713858414221332,0.1081063138954315,0.5156417161937163,224,3.9182522079458666,R02703,Al0.8CrFeMnNi,Al:16.7167;Cr:20.8208;Fe:20.8208;Mn:20.8208;Ni:20.8208,76.3,0.4635745511391565,0.6336092931549729,49,Very High
CAND_04367,Al23.99Cr44.48Ni23.42Ti8.11,4,23.99,0.0,44.48,0.0,0.0,0.0,0.0,0.0,23.42,8.11,0.0,0.0,100.0,True,1306.1501,1665.7268,60.027218,369.86143333333337,1.2752950374682872,True,0.7912898,0.8600930763129594,0.7299643014926237,0.3568882177600407,0.7314391877420011,False,6,1344.710575358073,208.39461438067784,0.1549735818246138,Low,0.7912897272192052,0.8600930763129594,0.7299643014926237,0.3568882177600407,0.6845588306962073,0.1549735818246138,0.5927051851824603,19,2.386702133746944,R01089,Al1 Co0.5 Cr1 Fe0.147 Ni0.294,Al:34.0020;Co:17.0010;Cr:34.0020;Fe:4.9983;Ni:9.9966,17.34,0.2576975436200508,0.632983611314546,50,Low
